latitude,longitude,time,weather,road_type,severity
28.740030514153418,77.21893706870542,2023-01-09 21:00:00,Rain,Urban,2
28.84864133606776,77.28329533677856,2023-01-09 21:01:00,Rain,Urban,2
28.468087071180783,77.3963362516656,2023-01-09 21:02:00,Snow,Urban,3
28.525186525353487,77.23856908199235,2023-01-09 21:03:00,Fog,Highway,4
28.67135062362832,77.34447631876998,2023-01-09 21:04:00,Snow,Rural,3
28.79950518567618,77.33346909979143,2023-01-09 21:05:00,Rain,Rural,3
28.418127447720764,77.37610675905773,2023-01-09 21:06:00,Fog,Rural,4
28.89200907509818,77.28922223879543,2023-01-09 21:07:00,Fog,Highway,1
28.627453301441196,77.08524016535644,2023-01-09 21:08:00,Fog,Rural,1
28.57961557031086,77.11923645106407,2023-01-09 21:09:00,Rain,Urban,4
28.546362218919885,77.31387398543784,2023-01-09 21:10:00,Fog,Rural,2
28.487178353825435,77.20832909886249,2023-01-09 21:11:00,Snow,Highway,3
28.79578695446501,77.10052345878265,2023-01-09 21:12:00,Rain,Highway,1
28.877707082373046,77.26266813590067,2023-01-09 21:13:00,Rain,Rural,3
28.6068223774227,77.3626143605535,2023-01-09 21:14:00,Snow,Highway,1
28.876210347376727,77.14307594350547,2023-01-09 21:15:00,Snow,Rural,1
28.811898807717515,77.23849794559898,2023-01-09 21:16:00,Snow,Rural,1
28.64052556373816,77.23260021235261,2023-01-09 21:17:00,Clear,Highway,3
28.737013089563064,77.05078986805337,2023-01-09 21:18:00,Snow,Rural,2
28.61749208958523,77.03609799564359,2023-01-09 21:19:00,Snow,Urban,3
28.679361704106274,77.3557707078357,2023-01-09 21:20:00,Clear,Rural,2
28.42902316850925,77.37341475658121,2023-01-09 21:21:00,Clear,Highway,3
28.748131737650265,77.36169671526012,2023-01-09 21:22:00,Rain,Rural,1
28.42641232224207,77.15866191777641,2023-01-09 21:23:00,Fog,Highway,4
28.808542473459823,77.11504803669341,2023-01-09 21:24:00,Rain,Rural,2
28.812473464730278,77.3768689109618,2023-01-09 21:25:00,Clear,Rural,3
28.518538643778108,77.35312094738963,2023-01-09 21:26:00,Rain,Urban,1
28.5618313905179,77.32792693630442,2023-01-09 21:27:00,Snow,Rural,1
28.640655189279144,77.13367400047703,2023-01-09 21:28:00,Snow,Urban,4
28.69833145346624,77.25549704451228,2023-01-09 21:29:00,Snow,Urban,3
28.543676830870996,77.30016811030222,2023-01-09 21:30:00,Clear,Rural,2
28.696243202315962,77.23046171852825,2023-01-09 21:31:00,Snow,Urban,2
28.54889353661465,77.2408017333198,2023-01-09 21:32:00,Clear,Highway,3
28.42774536053553,77.3026751131519,2023-01-09 21:33:00,Rain,Rural,2
28.401263774915954,77.30673119263732,2023-01-09 21:34:00,Clear,Rural,4
28.450575528959213,77.09597946615767,2023-01-09 21:35:00,Clear,Highway,1
28.796125350082008,77.15626988767424,2023-01-09 21:36:00,Rain,Highway,2
28.88071565619167,77.31247376865551,2023-01-09 21:37:00,Rain,Highway,2
28.613483099640607,77.10457900312446,2023-01-09 21:38:00,Rain,Rural,2
28.65634197672497,77.36623758639246,2023-01-09 21:39:00,Clear,Highway,1
28.473424084536713,77.33555730998002,2023-01-09 21:40:00,Fog,Highway,1
28.675515676340076,77.35818248237517,2023-01-09 21:41:00,Rain,Rural,2
28.472327451003487,77.11891996751952,2023-01-09 21:42:00,Snow,Rural,2
28.705607165599414,77.04204680416221,2023-01-09 21:43:00,Clear,Rural,4
28.866629333790424,77.0402362521502,2023-01-09 21:44:00,Snow,Urban,1
28.497849269651518,77.22236301589567,2023-01-09 21:45:00,Clear,Highway,2
28.78228185902855,77.12223617628308,2023-01-09 21:46:00,Clear,Urban,2
28.41175121140916,77.1054086734011,2023-01-09 21:47:00,Snow,Urban,4
28.587748620660808,77.08896215758786,2023-01-09 21:48:00,Clear,Rural,2
28.455374253915252,77.22483904419511,2023-01-09 21:49:00,Rain,Highway,4
28.57623772079785,77.21923809269778,2023-01-09 21:50:00,Clear,Urban,4
28.48676845981944,77.1689250717967,2023-01-09 21:51:00,Clear,Rural,2
28.586652495061443,77.05537601409361,2023-01-09 21:52:00,Snow,Urban,2
28.608761403053762,77.37151792273572,2023-01-09 21:53:00,Clear,Highway,1
28.550295561390456,77.17117438490321,2023-01-09 21:54:00,Fog,Rural,4
28.728310974736562,77.04945691797803,2023-01-09 21:55:00,Snow,Urban,2
28.859426025629453,77.01483157566201,2023-01-09 21:56:00,Clear,Rural,2
28.600297687052635,77.06103731935643,2023-01-09 21:57:00,Clear,Highway,2
28.496171578237508,77.11885049270569,2023-01-09 21:58:00,Snow,Urban,4
28.53536137909799,77.25203740912872,2023-01-09 21:59:00,Fog,Highway,3
28.827000411748184,77.3883742681325,2023-01-09 22:00:00,Clear,Rural,3
28.68581986163507,77.10882707040237,2023-01-09 22:01:00,Snow,Rural,1
28.627505516153477,77.31592170873259,2023-01-09 22:02:00,Fog,Rural,1
28.474818360754462,77.36455453518559,2023-01-09 22:03:00,Rain,Highway,3
28.62486365416189,77.156629030021,2023-01-09 22:04:00,Fog,Rural,4
28.53924600167869,77.10130943756991,2023-01-09 22:05:00,Fog,Rural,3
28.87158156392667,77.19642675982365,2023-01-09 22:06:00,Rain,Rural,1
28.842035054707864,77.35868483928293,2023-01-09 22:07:00,Clear,Urban,2
28.441951270914096,77.00439274725579,2023-01-09 22:08:00,Snow,Urban,1
28.65832674463062,77.19465259077684,2023-01-09 22:09:00,Rain,Highway,3
28.512529172757336,77.30303810476205,2023-01-09 22:10:00,Snow,Urban,2
28.605388544762143,77.24045217166368,2023-01-09 22:11:00,Rain,Highway,3
28.838423999125727,77.19893575340181,2023-01-09 22:12:00,Fog,Highway,4
28.663757259944273,77.22144528056802,2023-01-09 22:13:00,Snow,Highway,2
28.56710764668538,77.24769266318714,2023-01-09 22:14:00,Clear,Urban,4
28.503944177052496,77.27283006177018,2023-01-09 22:15:00,Clear,Highway,4
28.800162429703242,77.14247423454516,2023-01-09 22:16:00,Snow,Highway,1
28.71225900768217,77.20694981877512,2023-01-09 22:17:00,Fog,Highway,1
28.634032730213114,77.10942808539183,2023-01-09 22:18:00,Clear,Rural,4
28.508742176931488,77.3935960209899,2023-01-09 22:19:00,Snow,Rural,2
28.567123187078565,77.07491522687097,2023-01-09 22:20:00,Rain,Urban,4
28.879921713369257,77.06026289042833,2023-01-09 22:21:00,Clear,Urban,3
28.660044968802914,77.10752891029664,2023-01-09 22:22:00,Clear,Rural,1
28.600349640621626,77.36802170020309,2023-01-09 22:23:00,Clear,Rural,1
28.660711021174162,77.26354242323391,2023-01-09 22:24:00,Rain,Urban,2
28.789494252949805,77.18237101027339,2023-01-09 22:25:00,Rain,Rural,3
28.57005446825143,77.37015816302792,2023-01-09 22:26:00,Snow,Highway,4
28.489353060466303,77.36005887700108,2023-01-09 22:27:00,Rain,Urban,4
28.69246805916952,77.16063700237412,2023-01-09 22:28:00,Fog,Highway,1
28.732602051740532,77.22545638524927,2023-01-09 22:29:00,Clear,Highway,3
28.756359001479275,77.36214959278344,2023-01-09 22:30:00,Snow,Highway,4
28.840993795383064,77.12775946495789,2023-01-09 22:31:00,Rain,Highway,1
28.585587060344555,77.16301489255878,2023-01-09 22:32:00,Fog,Highway,3
28.437677448114446,77.31720583794194,2023-01-09 22:33:00,Clear,Rural,2
28.87917429181547,77.27945553814266,2023-01-09 22:34:00,Snow,Rural,4
28.617505963718735,77.01946015679867,2023-01-09 22:35:00,Fog,Highway,1
28.711628754836564,77.04695057461518,2023-01-09 22:36:00,Rain,Urban,3
28.733152661564144,77.3385055512553,2023-01-09 22:37:00,Fog,Rural,2
28.6732568543506,77.01189549506636,2023-01-09 22:38:00,Clear,Highway,3
28.502628764868135,77.36797168222279,2023-01-09 22:39:00,Fog,Urban,1
28.777571525058068,77.10870110093416,2023-01-09 22:40:00,Clear,Rural,1
28.80187598715204,77.23935167295966,2023-01-09 22:41:00,Clear,Urban,1
28.676487793008718,77.22583235371687,2023-01-09 22:42:00,Clear,Rural,4
28.64428058029242,77.15850150246311,2023-01-09 22:43:00,Fog,Rural,2
28.45696909156399,77.01257476944369,2023-01-09 22:44:00,Snow,Rural,4
28.44197583074989,77.07698850431818,2023-01-09 22:45:00,Rain,Urban,3
28.569782422781763,77.24598939433344,2023-01-09 22:46:00,Snow,Urban,2
28.555423077758697,77.17854910908363,2023-01-09 22:47:00,Clear,Highway,3
28.876828225481635,77.16553481840756,2023-01-09 22:48:00,Snow,Urban,2
28.791811371221712,77.03908116031586,2023-01-09 22:49:00,Snow,Urban,2
28.72996214762953,77.13885097009847,2023-01-09 22:50:00,Clear,Highway,2
28.6588240445088,77.2105722208237,2023-01-09 22:51:00,Rain,Rural,1
28.483683765363324,77.03107709397696,2023-01-09 22:52:00,Fog,Urban,4
28.889228336092142,77.02667830104879,2023-01-09 22:53:00,Rain,Highway,3
28.587520349120105,77.19662135328755,2023-01-09 22:54:00,Fog,Rural,2
28.453462801223623,77.22450086953634,2023-01-09 22:55:00,Snow,Highway,3
28.646899447857873,77.10305660185024,2023-01-09 22:56:00,Fog,Rural,2
28.83699900580654,77.13030653878626,2023-01-09 22:57:00,Rain,Rural,2
28.843645500888663,77.31874816981546,2023-01-09 22:58:00,Fog,Urban,1
28.405482958028223,77.34769440959965,2023-01-09 22:59:00,Clear,Highway,1
28.8431478723757,77.13009147466413,2023-01-09 23:00:00,Snow,Rural,1
28.53574210874993,77.14228582571323,2023-01-09 23:01:00,Rain,Highway,1
28.41948618198421,77.33213062291239,2023-01-09 23:02:00,Snow,Rural,3
28.823895135181434,77.38953380056445,2023-01-09 23:03:00,Rain,Urban,2
28.8319333779941,77.12823727811882,2023-01-09 23:04:00,Snow,Highway,3
28.698115539921172,77.31549062848806,2023-01-09 23:05:00,Rain,Urban,2
28.68721687864818,77.19187694754991,2023-01-09 23:06:00,Snow,Rural,3
28.806560136310708,77.10549121825792,2023-01-09 23:07:00,Snow,Highway,3
28.793154776355138,77.27271407862256,2023-01-09 23:08:00,Rain,Urban,1
28.84505273672135,77.18502015073425,2023-01-09 23:09:00,Clear,Highway,1
28.67637372379835,77.10726497579961,2023-01-09 23:10:00,Fog,Rural,3
28.883823546366404,77.04289185755766,2023-01-09 23:11:00,Clear,Rural,1
28.89807341546667,77.34678176552596,2023-01-09 23:12:00,Rain,Rural,4
28.458272304999316,77.35146712137146,2023-01-09 23:13:00,Clear,Urban,3
28.82477187977706,77.02998470236551,2023-01-09 23:14:00,Fog,Highway,3
28.649911128874294,77.26535814824331,2023-01-09 23:15:00,Snow,Highway,3
28.593783169149916,77.06503097224598,2023-01-09 23:16:00,Snow,Rural,3
28.706536154941357,77.25852803206784,2023-01-09 23:17:00,Rain,Highway,3
28.427982778631,77.36304687742415,2023-01-09 23:18:00,Clear,Rural,4
28.653230559383537,77.10408587608886,2023-01-09 23:19:00,Clear,Urban,3
28.835445285013332,77.13917169311073,2023-01-09 23:20:00,Fog,Urban,3
28.506730758069484,77.31805198367131,2023-01-09 23:21:00,Fog,Rural,4
28.613194947384713,77.29414951709734,2023-01-09 23:22:00,Rain,Urban,3
28.869740443857438,77.16346211378217,2023-01-09 23:23:00,Clear,Rural,4
28.614281918902847,77.33941923171105,2023-01-09 23:24:00,Rain,Urban,3
28.579183816166196,77.36823419113253,2023-01-09 23:25:00,Clear,Highway,3
28.620268324061687,77.18105745538703,2023-01-09 23:26:00,Snow,Urban,4
28.65972638325878,77.01578064104156,2023-01-09 23:27:00,Clear,Highway,3
28.715995672065734,77.20377599121885,2023-01-09 23:28:00,Rain,Highway,3
28.800346400458363,77.29587298381514,2023-01-09 23:29:00,Clear,Highway,3
28.626051102882155,77.08801429699109,2023-01-09 23:30:00,Fog,Rural,4
28.808740467545068,77.03977212824263,2023-01-09 23:31:00,Clear,Urban,2
28.666860330676037,77.11408585742281,2023-01-09 23:32:00,Clear,Rural,3
28.56924025518399,77.00463475547055,2023-01-09 23:33:00,Snow,Urban,2
28.728975414059704,77.28618869186703,2023-01-09 23:34:00,Rain,Urban,1
28.758861127371745,77.05842734628906,2023-01-09 23:35:00,Fog,Rural,1
28.679024487814743,77.28945960883682,2023-01-09 23:36:00,Snow,Urban,1
28.42830748656736,77.09381919703478,2023-01-09 23:37:00,Rain,Highway,4
28.48494143758041,77.39682484351309,2023-01-09 23:38:00,Rain,Highway,2
28.542648860445112,77.21271815282671,2023-01-09 23:39:00,Snow,Urban,3
28.541312802975746,77.0165355424006,2023-01-09 23:40:00,Snow,Urban,4
28.736710400123435,77.30907155099867,2023-01-09 23:41:00,Snow,Highway,3
28.409174330836816,77.16403609805221,2023-01-09 23:42:00,Fog,Rural,4
28.777840888524757,77.24292851531264,2023-01-09 23:43:00,Snow,Urban,3
28.532671237403466,77.38048528913518,2023-01-09 23:44:00,Rain,Urban,3
28.55501092310805,77.20690790873819,2023-01-09 23:45:00,Rain,Rural,4
28.66395491397196,77.32175054603071,2023-01-09 23:46:00,Clear,Urban,4
28.50796280046948,77.12111712691636,2023-01-09 23:47:00,Clear,Highway,2
28.84223565678776,77.2858084173771,2023-01-09 23:48:00,Snow,Rural,4
28.44268438966328,77.03972920174448,2023-01-09 23:49:00,Snow,Rural,4
28.62219118115053,77.35733962198495,2023-01-09 23:50:00,Fog,Rural,3
28.824711134727444,77.07989896294357,2023-01-09 23:51:00,Fog,Rural,4
28.707921947210618,77.12077181389013,2023-01-09 23:52:00,Rain,Rural,3
28.546164757921314,77.38328475253458,2023-01-09 23:53:00,Snow,Rural,3
28.61038010388823,77.0620854369128,2023-01-09 23:54:00,Fog,Highway,4
28.753347190171255,77.10176390379279,2023-01-09 23:55:00,Snow,Highway,2
28.88663037168195,77.23207171927845,2023-01-09 23:56:00,Clear,Urban,2
28.846569359189715,77.39227759967211,2023-01-09 23:57:00,Rain,Rural,1
28.571216404191187,77.27656778982637,2023-01-09 23:58:00,Fog,Urban,1
28.899098939643928,77.04567603000403,2023-01-09 23:59:00,Rain,Rural,3
28.40175233176553,77.29924686092014,2023-01-10 00:00:00,Fog,Highway,2
28.413814877904205,77.17048618581454,2023-01-10 00:01:00,Rain,Rural,1
28.811920257585594,77.39693157634423,2023-01-10 00:02:00,Clear,Rural,4
28.499731343416524,77.2514868240524,2023-01-10 00:03:00,Snow,Highway,2
28.43038463419812,77.21278235803706,2023-01-10 00:04:00,Clear,Highway,4
28.51857403661825,77.22290606255115,2023-01-10 00:05:00,Fog,Highway,4
28.61305007699043,77.25662472431583,2023-01-10 00:06:00,Snow,Highway,2
28.765283135216702,77.29273171107162,2023-01-10 00:07:00,Fog,Rural,1
28.712167763275602,77.03132873409042,2023-01-10 00:08:00,Rain,Rural,1
28.51881060878021,77.05226780792383,2023-01-10 00:09:00,Clear,Rural,2
28.651635224050292,77.12019109020818,2023-01-10 00:10:00,Clear,Urban,3
28.863107052699284,77.1911817299088,2023-01-10 00:11:00,Rain,Highway,4
28.807503888491876,77.12442695897393,2023-01-10 00:12:00,Snow,Highway,1
28.561594892415894,77.08553525162549,2023-01-10 00:13:00,Rain,Rural,3
28.891132280677848,77.37001188335333,2023-01-10 00:14:00,Fog,Rural,2
28.754310200217564,77.01304021372975,2023-01-10 00:15:00,Rain,Rural,4
28.431224677833388,77.37547926826532,2023-01-10 00:16:00,Snow,Highway,4
28.41758035664432,77.36289692578663,2023-01-10 00:17:00,Fog,Highway,3
28.484203974505014,77.27351269996275,2023-01-10 00:18:00,Fog,Rural,2
28.763927934025073,77.01301383277188,2023-01-10 00:19:00,Fog,Urban,1
28.491869462921212,77.09014222463315,2023-01-10 00:20:00,Fog,Highway,3
28.655743384604417,77.3916402494702,2023-01-10 00:21:00,Snow,Urban,3
28.446630060090413,77.36238014603485,2023-01-10 00:22:00,Fog,Highway,3
28.860443078915097,77.38582878439641,2023-01-10 00:23:00,Clear,Rural,4
28.571980306791783,77.39844926392958,2023-01-10 00:24:00,Rain,Rural,3
28.854066028280315,77.02555498651797,2023-01-10 00:25:00,Rain,Urban,1
28.87243782095527,77.22834501459032,2023-01-10 00:26:00,Fog,Highway,2
28.40306432365684,77.33365504448811,2023-01-10 00:27:00,Clear,Highway,2
28.632067593599366,77.12788358631376,2023-01-10 00:28:00,Fog,Urban,3
28.412328027853444,77.17422348890145,2023-01-10 00:29:00,Fog,Rural,4
28.85434638315145,77.1134954594622,2023-01-10 00:30:00,Fog,Highway,3
28.659203772367288,77.01522885431976,2023-01-10 00:31:00,Snow,Urban,4
28.437472006349246,77.02908533694867,2023-01-10 00:32:00,Snow,Rural,2
28.455138364138282,77.00857670785018,2023-01-10 00:33:00,Rain,Rural,3
28.591754512246368,77.21089777957445,2023-01-10 00:34:00,Snow,Rural,3
28.870117096436445,77.24736923328722,2023-01-10 00:35:00,Clear,Rural,3
28.74645457578404,77.1230806730028,2023-01-10 00:36:00,Clear,Highway,2
28.833809433094565,77.33045941485679,2023-01-10 00:37:00,Snow,Highway,2
28.583228323169987,77.35520534052041,2023-01-10 00:38:00,Clear,Urban,4
28.421606849775,77.05589932209372,2023-01-10 00:39:00,Fog,Highway,2
28.887158818602206,77.02076978509677,2023-01-10 00:40:00,Clear,Urban,4
28.408586495331182,77.12775224521147,2023-01-10 00:41:00,Clear,Urban,3
28.873825826540543,77.28519501297852,2023-01-10 00:42:00,Clear,Highway,4
28.58433871192457,77.2029695565244,2023-01-10 00:43:00,Clear,Rural,3
28.40504520251094,77.19523599893989,2023-01-10 00:44:00,Rain,Rural,3
28.744578615862252,77.06096415937998,2023-01-10 00:45:00,Rain,Highway,4
28.890270152015674,77.14058164737536,2023-01-10 00:46:00,Snow,Highway,3
28.882812861418795,77.38355650333348,2023-01-10 00:47:00,Clear,Rural,1
28.48046850560121,77.13622417560741,2023-01-10 00:48:00,Rain,Highway,1
28.490623903033075,77.23657296502004,2023-01-10 00:49:00,Snow,Urban,3
28.682769457309828,77.02333955963277,2023-01-10 00:50:00,Fog,Highway,1
28.718652413214162,77.02554170314305,2023-01-10 00:51:00,Clear,Urban,1
28.769708956832933,77.16970159699315,2023-01-10 00:52:00,Snow,Rural,2
28.490525180236073,77.24164494258189,2023-01-10 00:53:00,Snow,Highway,2
28.879503543382217,77.14893641732827,2023-01-10 00:54:00,Fog,Rural,1
28.719369628144616,77.0716054303521,2023-01-10 00:55:00,Fog,Highway,1
28.823523459435275,77.29438292606632,2023-01-10 00:56:00,Snow,Highway,4
28.670032857642084,77.05601752677262,2023-01-10 00:57:00,Clear,Rural,2
28.60713842379494,77.26720669787419,2023-01-10 00:58:00,Clear,Urban,4
28.888591453297497,77.38269379531074,2023-01-10 00:59:00,Rain,Urban,3
28.691060685409916,77.18821474334004,2023-01-10 01:00:00,Snow,Highway,1
28.83343679139959,77.08017347144488,2023-01-10 01:01:00,Rain,Urban,2
28.876646198183142,77.3367927193416,2023-01-10 01:02:00,Snow,Urban,4
28.737677313504328,77.20219047872317,2023-01-10 01:03:00,Snow,Urban,4
28.674469339259335,77.36928880606698,2023-01-10 01:04:00,Snow,Urban,4
28.401755425455324,77.28823443014929,2023-01-10 01:05:00,Clear,Urban,4
28.4200098203695,77.17224384234385,2023-01-10 01:06:00,Clear,Urban,3
28.500425608025555,77.24695371242298,2023-01-10 01:07:00,Snow,Urban,4
28.493004215927996,77.06798576805487,2023-01-10 01:08:00,Fog,Highway,4
28.527379397599923,77.15489216269958,2023-01-10 01:09:00,Fog,Urban,2
28.55246731884883,77.23754850946024,2023-01-10 01:10:00,Snow,Rural,1
28.580032746775363,77.2360167401006,2023-01-10 01:11:00,Rain,Highway,4
28.610268845034437,77.23488614672081,2023-01-10 01:12:00,Clear,Urban,1
28.449433169228005,77.29741443063182,2023-01-10 01:13:00,Rain,Urban,4
28.42118096597639,77.04226135395632,2023-01-10 01:14:00,Rain,Urban,4
28.736972224536512,77.02946283521763,2023-01-10 01:15:00,Fog,Urban,2
28.668667412421538,77.05920828800548,2023-01-10 01:16:00,Fog,Rural,1
28.62207210111006,77.31695772411648,2023-01-10 01:17:00,Rain,Urban,3
28.717219970584175,77.0259414987146,2023-01-10 01:18:00,Rain,Rural,4
28.81383970360177,77.09009419137615,2023-01-10 01:19:00,Rain,Urban,3
28.6138464545581,77.10191040221,2023-01-10 01:20:00,Fog,Highway,4
28.720559732525988,77.25890064894523,2023-01-10 01:21:00,Rain,Rural,2
28.87678611191758,77.16065181047284,2023-01-10 01:22:00,Fog,Highway,1
28.81981224793078,77.07959728936872,2023-01-10 01:23:00,Clear,Highway,3
28.613000405251203,77.17981538230943,2023-01-10 01:24:00,Clear,Highway,4
28.72235841890737,77.27418054224992,2023-01-10 01:25:00,Rain,Urban,2
28.48853546095797,77.314420748002,2023-01-10 01:26:00,Rain,Urban,3
28.680261092447545,77.0495532749329,2023-01-10 01:27:00,Fog,Urban,2
28.89066414556922,77.28588623934426,2023-01-10 01:28:00,Clear,Highway,3
28.659157557601258,77.00180906330307,2023-01-10 01:29:00,Snow,Urban,2
28.863819149595074,77.28972946716091,2023-01-10 01:30:00,Clear,Urban,4
28.60366746025163,77.26440154612702,2023-01-10 01:31:00,Rain,Urban,4
28.899422413592315,77.18746663140634,2023-01-10 01:32:00,Fog,Rural,4
28.689610017613777,77.05474931185448,2023-01-10 01:33:00,Fog,Urban,2
28.421134497117965,77.3058196015489,2023-01-10 01:34:00,Rain,Urban,4
28.693377398345692,77.02870123550095,2023-01-10 01:35:00,Fog,Rural,1
28.537286347839796,77.3582274455011,2023-01-10 01:36:00,Snow,Rural,1
28.416240661017945,77.30938414678462,2023-01-10 01:37:00,Fog,Urban,3
28.81042665234733,77.29638539781831,2023-01-10 01:38:00,Snow,Highway,1
28.537864818490377,77.30175769608128,2023-01-10 01:39:00,Rain,Highway,1
28.798274277023246,77.02702929568329,2023-01-10 01:40:00,Rain,Rural,2
28.54410879147793,77.39597963377193,2023-01-10 01:41:00,Snow,Rural,3
28.497163176936887,77.34343984796445,2023-01-10 01:42:00,Rain,Rural,1
28.886967787052214,77.20317337225829,2023-01-10 01:43:00,Clear,Highway,1
28.58082266387751,77.28776012434791,2023-01-10 01:44:00,Snow,Urban,1
28.70068810572158,77.29570286467109,2023-01-10 01:45:00,Snow,Urban,4
28.704990746407233,77.33191411375294,2023-01-10 01:46:00,Rain,Highway,2
28.68023674108675,77.10214963337006,2023-01-10 01:47:00,Snow,Urban,1
28.857347871760606,77.14882108988776,2023-01-10 01:48:00,Clear,Highway,4
28.737220535683434,77.31987412085425,2023-01-10 01:49:00,Clear,Urban,2
28.601866502052463,77.30759355411061,2023-01-10 01:50:00,Snow,Rural,3
28.831190192262135,77.20904612932902,2023-01-10 01:51:00,Rain,Rural,4
28.49053144955798,77.15848213789795,2023-01-10 01:52:00,Fog,Highway,2
28.67211837880521,77.38737702836279,2023-01-10 01:53:00,Fog,Highway,1
28.875275185971876,77.16600855626113,2023-01-10 01:54:00,Clear,Rural,3
28.712698814940204,77.30559428783617,2023-01-10 01:55:00,Fog,Highway,3
28.808484225237436,77.16505694594069,2023-01-10 01:56:00,Snow,Highway,1
28.726780362772594,77.12393446547766,2023-01-10 01:57:00,Clear,Highway,4
28.819685431768942,77.2563987013467,2023-01-10 01:58:00,Rain,Urban,3
28.87224393992262,77.32304635000591,2023-01-10 01:59:00,Clear,Highway,3
28.53646086376637,77.39255100308023,2023-01-10 02:00:00,Clear,Highway,4
28.48483054062836,77.05956163672798,2023-01-10 02:01:00,Fog,Rural,4
28.641995375166267,77.35044578825426,2023-01-10 02:02:00,Clear,Urban,2
28.750931213412105,77.20965677333334,2023-01-10 02:03:00,Snow,Urban,1
28.51359562659111,77.04309699107432,2023-01-10 02:04:00,Fog,Rural,1
28.402050725215084,77.31775144766603,2023-01-10 02:05:00,Clear,Urban,4
28.57146755791835,77.13261776923176,2023-01-10 02:06:00,Rain,Rural,1
28.884429667733894,77.34729992285874,2023-01-10 02:07:00,Rain,Highway,3
28.74748373030292,77.06312074901882,2023-01-10 02:08:00,Fog,Urban,2
28.60066272197061,77.28443667372045,2023-01-10 02:09:00,Fog,Urban,4
28.496288048673417,77.12031850409609,2023-01-10 02:10:00,Clear,Rural,1
28.57804483687737,77.10293949411295,2023-01-10 02:11:00,Fog,Urban,2
28.484919716650623,77.02010406529936,2023-01-10 02:12:00,Snow,Urban,3
28.453152910656474,77.19276347084693,2023-01-10 02:13:00,Fog,Highway,2
28.853371186286275,77.15660096812663,2023-01-10 02:14:00,Clear,Rural,1
28.898825169187734,77.02467614281692,2023-01-10 02:15:00,Snow,Rural,1
28.482057219797895,77.09065690014127,2023-01-10 02:16:00,Clear,Rural,4
28.42726127943914,77.19490873881126,2023-01-10 02:17:00,Rain,Rural,4
28.564865553573103,77.32330856166627,2023-01-10 02:18:00,Snow,Rural,1
28.630829590380706,77.37177915341164,2023-01-10 02:19:00,Rain,Urban,4
28.502410623537926,77.20613286917933,2023-01-10 02:20:00,Snow,Urban,4
28.550712455899276,77.16132269519038,2023-01-10 02:21:00,Rain,Urban,3
28.500435367845828,77.38190177046052,2023-01-10 02:22:00,Snow,Urban,2
28.787130284216225,77.38514495783522,2023-01-10 02:23:00,Clear,Highway,2
28.75628897162363,77.07616493573131,2023-01-10 02:24:00,Snow,Urban,3
28.71747575788049,77.21258212195062,2023-01-10 02:25:00,Fog,Highway,3
28.593608928539602,77.32836403237529,2023-01-10 02:26:00,Rain,Highway,4
28.854520470657118,77.32890359876527,2023-01-10 02:27:00,Rain,Highway,4
28.884766270767507,77.27399144655791,2023-01-10 02:28:00,Snow,Rural,1
28.486819656312704,77.1885875667252,2023-01-10 02:29:00,Snow,Highway,2
28.511506320705937,77.16146259756609,2023-01-10 02:30:00,Fog,Rural,1
28.662815514000183,77.32256486779899,2023-01-10 02:31:00,Clear,Highway,1
28.44562528464112,77.09028927031964,2023-01-10 02:32:00,Clear,Highway,4
28.618224199411554,77.17137195548754,2023-01-10 02:33:00,Snow,Rural,2
28.690895632388855,77.22674587918453,2023-01-10 02:34:00,Rain,Rural,4
28.661036785568665,77.33271356804553,2023-01-10 02:35:00,Snow,Urban,3
28.565454291539012,77.14954005046502,2023-01-10 02:36:00,Clear,Rural,2
28.6712229030386,77.21946230545431,2023-01-10 02:37:00,Rain,Rural,2
28.879400477129423,77.11166553484088,2023-01-10 02:38:00,Rain,Rural,4
28.503008702145685,77.33476507017411,2023-01-10 02:39:00,Fog,Highway,4
28.727415679197,77.31421649491,2023-01-10 02:40:00,Snow,Rural,1
28.421698347078024,77.32803930231746,2023-01-10 02:41:00,Rain,Rural,1
28.433208202240717,77.0229905137885,2023-01-10 02:42:00,Fog,Highway,2
28.67591411211179,77.1947592536519,2023-01-10 02:43:00,Clear,Urban,2
28.45246959016397,77.05433712774607,2023-01-10 02:44:00,Snow,Highway,2
28.411173394213428,77.26950417671168,2023-01-10 02:45:00,Rain,Urban,2
28.48575649882401,77.12455637160312,2023-01-10 02:46:00,Fog,Urban,1
28.682424585499785,77.30983049318992,2023-01-10 02:47:00,Clear,Highway,2
28.751670477259466,77.02606676191927,2023-01-10 02:48:00,Fog,Highway,3
28.50123928207069,77.205304221794,2023-01-10 02:49:00,Fog,Urban,2
28.734129718604088,77.049466063058,2023-01-10 02:50:00,Fog,Urban,4
28.491238165549614,77.22315964055156,2023-01-10 02:51:00,Snow,Rural,1
28.706728713315627,77.24294059017114,2023-01-10 02:52:00,Clear,Urban,3
28.6059798399479,77.18485740933914,2023-01-10 02:53:00,Rain,Rural,2
28.726899754666807,77.11185864659019,2023-01-10 02:54:00,Clear,Highway,4
28.89752637623962,77.0129311434674,2023-01-10 02:55:00,Rain,Highway,2
28.86890848261628,77.26484565043232,2023-01-10 02:56:00,Snow,Highway,2
28.40214087891805,77.34817675848748,2023-01-10 02:57:00,Snow,Urban,2
