latitude,longitude,weather,road_type,severity,hour,day_of_week,is_weekend
28.40826972464494,77.22307633450409,Clear,Urban,2,16,0,0
28.49340394909525,77.24788698930406,Snow,Urban,2,16,0,0
28.727452651058915,77.35837935950754,Fog,Urban,3,16,0,0
28.58787967390198,77.33526416782541,Snow,Urban,3,16,0,0
28.89124132553055,77.31319142675933,Clear,Highway,3,16,0,0
28.732702396319127,77.27028968264429,Clear,Highway,2,16,0,0
28.8782744543646,77.24735348879487,Clear,Rural,2,16,0,0
28.500723240822897,77.36898674272443,Snow,Rural,4,16,0,0
28.83197851405751,77.07705767491353,Clear,Highway,1,16,0,0
28.56067615290761,77.07709000167421,Rain,Highway,4,16,0,0
28.894782404118903,77.39298781163423,Fog,Rural,4,16,0,0
28.478844336036573,77.22126361319562,Rain,Rural,2,16,0,0
28.65816990941916,77.1933496534536,Clear,Urban,1,16,0,0
28.79642226691856,77.34023814993047,Snow,Rural,2,16,0,0
28.616321240302018,77.33990716911353,Rain,Urban,1,16,0,0
28.634042030093823,77.07063920654777,Fog,Urban,3,16,0,0
28.89317789775287,77.06942892277326,Snow,Highway,2,16,0,0
28.612654075150576,77.31810590602616,Snow,Urban,3,16,0,0
28.70203605029953,77.3142529728598,Fog,Highway,4,16,0,0
28.427269830337575,77.09007467507553,Clear,Highway,1,16,0,0
28.821105040105127,77.33660405449727,Clear,Rural,3,16,0,0
28.72408402448977,77.19202045212135,Clear,Urban,4,16,0,0
28.602010051431407,77.18799564586938,Fog,Highway,4,16,0,0
28.408084769977258,77.39427743718728,Clear,Rural,2,16,0,0
28.69583441029675,77.20768583863281,Rain,Urban,4,16,0,0
28.40632891424208,77.0548181514258,Snow,Highway,4,16,0,0
28.40060180695451,77.11206232815302,Rain,Highway,4,16,0,0
28.708049281074675,77.13347284603188,Fog,Urban,3,16,0,0
28.494508533667275,77.38338677516244,Fog,Rural,4,16,0,0
28.495943774859047,77.10561495366466,Rain,Rural,1,16,0,0
28.72663578291637,77.1721611757415,Fog,Urban,3,16,0,0
28.426848593969687,77.29985421979124,Snow,Urban,2,16,0,0
28.556702780737275,77.10963852346735,Snow,Urban,3,16,0,0
28.47471595107101,77.28065682128604,Clear,Urban,4,16,0,0
28.690088184898265,77.08300703854266,Clear,Urban,1,16,0,0
28.730882577363698,77.09700699033978,Snow,Highway,1,16,0,0
28.76056792679952,77.3945327749522,Fog,Urban,1,16,0,0
28.52761560845928,77.14757776371029,Clear,Highway,1,16,0,0
28.444624875818292,77.29187444624719,Fog,Highway,1,16,0,0
28.439341828470948,77.33602523877617,Clear,Rural,4,17,0,0
28.61307577422536,77.13874092636948,Rain,Rural,2,17,0,0
28.872922204531356,77.14286780056992,Rain,Urban,1,17,0,0
28.50886451712351,77.30923538416138,Clear,Urban,4,17,0,0
28.528370800670775,77.24280053770353,Snow,Highway,3,17,0,0
28.450444401052927,77.14470076664912,Snow,Highway,3,17,0,0
28.702785136946964,77.29982642540493,Fog,Rural,4,17,0,0
28.739936436973583,77.34548200263666,Clear,Highway,4,17,0,0
28.72146560408038,77.09401531398302,Fog,Urban,4,17,0,0
28.83056512152239,77.00974245355901,Clear,Rural,4,17,0,0
28.643212917513033,77.10965882659595,Snow,Highway,1,17,0,0
28.467228520383532,77.26979585567989,Rain,Rural,4,17,0,0
28.544702565352203,77.36610090065076,Rain,Highway,2,17,0,0
28.731214986710675,77.34522574927809,Rain,Urban,1,17,0,0
28.706560986870777,77.08886823957096,Clear,Highway,4,17,0,0
28.66550156487148,77.352400066634,Clear,Highway,3,17,0,0
28.74148220934434,77.32429268806085,Fog,Highway,4,17,0,0
28.71869542518665,77.29376038003521,Clear,Highway,2,17,0,0
28.840662444732473,77.2752907515231,Rain,Highway,4,17,0,0
28.693008188739142,77.32283699668022,Clear,Rural,3,17,0,0
28.789300679350276,77.34469180342205,Clear,Highway,3,17,0,0
28.52435357798323,77.32764458593658,Snow,Highway,4,17,0,0
28.739091292294532,77.04873933694381,Fog,Rural,3,17,0,0
28.851097059191336,77.2888619077038,Rain,Urban,4,17,0,0
28.59286616394991,77.33652168830407,Snow,Rural,1,17,0,0
28.78955209366932,77.07428240269947,Snow,Rural,4,17,0,0
28.762394650597717,77.08551901772962,Rain,Highway,2,17,0,0
28.42976309843591,77.3143907897802,Rain,Highway,1,17,0,0
28.690754154812034,77.13757168000156,Rain,Rural,3,17,0,0
28.4650946746004,77.15988040201093,Snow,Highway,1,17,0,0
28.883659586115293,77.15086371101079,Clear,Rural,4,17,0,0
28.805703751350325,77.08513300029662,Rain,Highway,3,17,0,0
28.45486190062356,77.37551771691167,Rain,Rural,1,17,0,0
28.46087599882384,77.3223439876333,Snow,Rural,4,17,0,0
28.69723692745631,77.10021564284372,Clear,Rural,4,17,0,0
28.57244458708659,77.04243486943835,Rain,Highway,3,17,0,0
28.41745292953655,77.14904407627878,Rain,Rural,2,17,0,0
28.670820753916527,77.16612337028994,Rain,Highway,2,17,0,0
28.59392254984292,77.00283685376189,Clear,Highway,3,17,0,0
28.45053824618587,77.35486086253924,Fog,Urban,4,17,0,0
28.80096019612799,77.34051355537017,Clear,Rural,2,17,0,0
28.8575383826394,77.34006531517988,Rain,Highway,1,17,0,0
28.778296967007066,77.3223213015985,Clear,Rural,4,17,0,0
28.811211155008134,77.29325036992354,Fog,Rural,1,17,0,0
28.50824528363306,77.25380827830945,Snow,Urban,2,17,0,0
28.5317864754593,77.38411570294615,Fog,Rural,1,17,0,0
28.504263770149592,77.28469196650501,Snow,Urban,2,17,0,0
28.78253171568278,77.25209803558195,Clear,Highway,2,17,0,0
28.87395853946725,77.31553003515744,Snow,Highway,2,17,0,0
28.758418603366948,77.09850652989333,Snow,Rural,4,17,0,0
28.840733382439776,77.38685821439438,Snow,Highway,3,17,0,0
28.719349547441585,77.00766479067883,Rain,Urban,1,17,0,0
28.5938299502794,77.25936198819667,Fog,Rural,2,17,0,0
28.61288080746515,77.03083768017292,Clear,Rural,3,17,0,0
28.437660716083705,77.34132236075811,Snow,Urban,3,17,0,0
28.415728597623012,77.38705604787033,Rain,Rural,1,17,0,0
28.747737802094537,77.163444291917,Rain,Urban,3,17,0,0
28.61921444600559,77.34286587864214,Clear,Highway,3,17,0,0
28.676107534027313,77.13428853784843,Rain,Rural,3,17,0,0
28.67883062381121,77.0637614777824,Clear,Highway,3,17,0,0
28.53868790666665,77.11065975730624,Fog,Highway,3,18,0,0
28.637946255414743,77.12073678574274,Rain,Highway,4,18,0,0
28.63538011083385,77.25226721503942,Fog,Urban,1,18,0,0
28.594213610613927,77.31845921512301,Rain,Urban,3,18,0,0
28.810337691700532,77.08208661895883,Fog,Urban,2,18,0,0
28.625582001843796,77.03528250510175,Fog,Rural,3,18,0,0
28.701822262252993,77.08866073714773,Clear,Highway,4,18,0,0
28.84776006019041,77.11861512896488,Snow,Urban,4,18,0,0
28.83311681142946,77.11192586399783,Snow,Urban,2,18,0,0
28.845211101889586,77.08798018611802,Fog,Urban,3,18,0,0
28.535002498232505,77.18640008231283,Rain,Highway,3,18,0,0
28.41749124415403,77.34239313792432,Fog,Highway,4,18,0,0
28.530533399947664,77.04013939984297,Snow,Urban,3,18,0,0
28.539353672810353,77.3448120107512,Rain,Urban,2,18,0,0
28.85468016336248,77.19880337240205,Clear,Highway,2,18,0,0
28.724621366418983,77.26418720253878,Rain,Urban,2,18,0,0
28.440851979801113,77.32614684824144,Clear,Highway,4,18,0,0
28.46768929800555,77.12173077342925,Snow,Highway,2,18,0,0
28.477838062770985,77.38169384208324,Rain,Highway,4,18,0,0
28.71521087408446,77.0334945066473,Rain,Rural,2,18,0,0
28.7677070127535,77.21106657782231,Rain,Rural,2,18,0,0
28.829821955282696,77.10192134751944,Snow,Urban,3,18,0,0
28.87031827540312,77.16317851896048,Fog,Highway,1,18,0,0
28.50085227869322,77.17954565130583,Clear,Rural,1,18,0,0
28.554886242362024,77.36580468924758,Rain,Highway,4,18,0,0
28.520161440372412,77.17663260945633,Snow,Rural,2,18,0,0
28.57938078373307,77.27917914791499,Snow,Urban,3,18,0,0
28.85733255371187,77.38070526901235,Fog,Highway,1,18,0,0
28.68755628346968,77.19781303250107,Fog,Rural,1,18,0,0
28.769095948662248,77.1633239715286,Snow,Urban,1,18,0,0
28.64505961806339,77.38918737734078,Clear,Rural,3,18,0,0
28.41442895666806,77.33107054198466,Clear,Rural,1,18,0,0
28.432097742998906,77.37590916329384,Rain,Urban,2,18,0,0
28.668961515633946,77.15889009069453,Snow,Highway,4,18,0,0
28.759394517410012,77.27852975622373,Snow,Highway,2,18,0,0
28.507665263764363,77.09984422969714,Fog,Urban,3,18,0,0
28.76095478699615,77.34632880354815,Clear,Urban,3,18,0,0
28.805332886741756,77.37323167106877,Fog,Urban,4,18,0,0
28.605948739181056,77.10714658149153,Snow,Urban,1,18,0,0
28.77320961642205,77.04197296291143,Fog,Urban,4,18,0,0
28.602014975164227,77.08029389835006,Snow,Rural,4,18,0,0
28.739175314727508,77.25313285223328,Snow,Highway,1,18,0,0
28.78199852465977,77.10887331483883,Rain,Urban,1,18,0,0
28.895963309154055,77.2554443340242,Fog,Highway,2,18,0,0
28.5726983310318,77.1400754806038,Fog,Highway,1,18,0,0
28.605520390287303,77.36673417707954,Snow,Highway,3,18,0,0
28.482810029705085,77.18103907359104,Fog,Highway,1,18,0,0
28.5020365292009,77.19904878118098,Clear,Rural,2,18,0,0
28.746697501299188,77.13922598529804,Snow,Highway,2,18,0,0
28.858522795077235,77.02921513526431,Snow,Highway,2,18,0,0
28.59730247583062,77.19745449084475,Clear,Urban,1,18,0,0
28.489922223417768,77.30974578093151,Rain,Rural,1,18,0,0
28.542549749691496,77.38120590114232,Fog,Rural,3,18,0,0
28.62752585240407,77.03063024691421,Rain,Highway,2,18,0,0
28.545325164682684,77.31895901056073,Clear,Rural,3,18,0,0
28.516789541560932,77.10682457978487,Rain,Rural,3,18,0,0
28.76799224437854,77.32912687370523,Snow,Highway,2,18,0,0
28.40392246062031,77.1368054280268,Rain,Rural,4,18,0,0
28.66961526366824,77.04577329593465,Fog,Highway,3,18,0,0
28.796883403514876,77.24480768832828,Snow,Rural,2,18,0,0
28.533114143158738,77.35756175602127,Fog,Urban,3,19,0,0
28.701645755306007,77.07263552656973,Snow,Highway,3,19,0,0
28.734450052809308,77.00872200250048,Fog,Urban,3,19,0,0
28.727512348202545,77.3535366924751,Clear,Rural,4,19,0,0
28.622924817099356,77.27913184695018,Snow,Urban,1,19,0,0
28.573288993937886,77.32347846975401,Snow,Urban,1,19,0,0
28.817962036513904,77.02393511843985,Fog,Rural,2,19,0,0
28.77922297849993,77.35618210908883,Snow,Rural,1,19,0,0
28.560627586706953,77.16766241392074,Clear,Highway,4,19,0,0
28.4515095972211,77.3590468667754,Clear,Urban,1,19,0,0
28.43590377272273,77.0259698870414,Clear,Rural,2,19,0,0
28.447137988949468,77.3539230858437,Fog,Highway,2,19,0,0
28.69143468059602,77.26935061568713,Fog,Highway,2,19,0,0
28.425831087914492,77.22170740244877,Snow,Urban,3,19,0,0
28.568463437482016,77.02471232977426,Rain,Rural,2,19,0,0
28.776599850957112,77.27536701174506,Clear,Rural,2,19,0,0
28.547174083257687,77.23910966907354,Clear,Rural,1,19,0,0
28.781654038590062,77.29051556841482,Fog,Rural,4,19,0,0
28.772733519103525,77.28668672344027,Clear,Urban,4,19,0,0
28.522913566316607,77.17749372925891,Clear,Urban,1,19,0,0
28.764411090046373,77.0818724869411,Fog,Highway,3,19,0,0
28.77388831913605,77.36758732780923,Snow,Highway,3,19,0,0
28.598726962833513,77.37023583467506,Rain,Urban,4,19,0,0
28.505210241870756,77.08477252017211,Fog,Highway,4,19,0,0
28.660635403445937,77.25226132631904,Fog,Urban,1,19,0,0
28.860698794000097,77.08114821437572,Snow,Rural,1,19,0,0
28.71980836621603,77.3444898047251,Fog,Rural,1,19,0,0
28.48646124881363,77.03928532709887,Snow,Rural,3,19,0,0
28.741378462366757,77.39607895217958,Clear,Urban,3,19,0,0
28.613601513640916,77.24434476557447,Rain,Highway,4,19,0,0
28.695764398677685,77.00916503125528,Snow,Rural,3,19,0,0
28.767032017511553,77.35276133233113,Fog,Urban,2,19,0,0
28.65747367575722,77.27378327875775,Snow,Urban,1,19,0,0
28.806991987286658,77.2789289379534,Rain,Urban,2,19,0,0
28.761077789658312,77.11001292454749,Snow,Urban,4,19,0,0
28.707536670009254,77.13471854269903,Fog,Urban,4,19,0,0
28.475396407916175,77.36576693812432,Rain,Rural,1,19,0,0
28.817974555455784,77.25398319266479,Clear,Urban,4,19,0,0
28.867952792659903,77.00678165497058,Clear,Rural,2,19,0,0
28.468482561904647,77.13096280416319,Rain,Highway,1,19,0,0
28.644120564716715,77.23941729193368,Rain,Urban,2,19,0,0
28.52944437098525,77.05920260889465,Rain,Urban,4,19,0,0
28.77726165371278,77.03931643989904,Snow,Highway,3,19,0,0
28.76081481800235,77.02375394630126,Snow,Highway,2,19,0,0
28.470442560285196,77.25223189550064,Fog,Highway,4,19,0,0
28.838513635630814,77.12823897029101,Rain,Urban,1,19,0,0
28.490486531989,77.1494714623058,Fog,Rural,2,19,0,0
28.798629512824053,77.02401614851004,Rain,Highway,1,19,0,0
28.628490179814,77.29520752983377,Snow,Highway,1,19,0,0
28.564136146779074,77.30670271490088,Fog,Urban,1,19,0,0
28.479119631337102,77.33177422215037,Clear,Highway,4,19,0,0
28.483807128073312,77.26066533862465,Clear,Rural,2,19,0,0
28.73094527735045,77.30931542915907,Rain,Highway,4,19,0,0
28.67521519397356,77.23089056434725,Rain,Rural,1,19,0,0
28.461042710825616,77.19665482425836,Clear,Highway,1,19,0,0
28.45634893021916,77.10392501639838,Snow,Highway,4,19,0,0
28.436155287386395,77.0213510117759,Rain,Highway,2,19,0,0
28.77188367368677,77.11672878665134,Fog,Urban,3,19,0,0
28.755941042614644,77.27345048527621,Rain,Rural,1,19,0,0
28.42921549542729,77.37073396800402,Clear,Highway,1,19,0,0
28.68013503779849,77.10248549045349,Snow,Rural,2,20,0,0
28.442338077621343,77.26793965880516,Fog,Rural,2,20,0,0
28.85187288530447,77.19129785866427,Fog,Urban,2,20,0,0
28.853558709590065,77.25101936718428,Snow,Highway,4,20,0,0
28.749116494906563,77.00064873716151,Snow,Urban,3,20,0,0
28.86309446071972,77.04906124683933,Snow,Highway,3,20,0,0
28.80572651520684,77.08680844952967,Snow,Urban,2,20,0,0
28.814269287963523,77.35738047751892,Snow,Highway,3,20,0,0
28.684853925284965,77.01621106131019,Snow,Urban,4,20,0,0
28.553029599108086,77.22785354507243,Snow,Highway,2,20,0,0
28.50889955755821,77.37145572673305,Fog,Rural,4,20,0,0
28.563600011019464,77.26082796714851,Rain,Highway,3,20,0,0
28.71424771504453,77.1937616489373,Rain,Highway,3,20,0,0
28.4863282679162,77.15439671180923,Snow,Rural,3,20,0,0
28.529320118318655,77.24967807272942,Snow,Urban,3,20,0,0
28.63403043139773,77.19215406022735,Fog,Highway,4,20,0,0
28.516525049262302,77.28216477714518,Fog,Urban,1,20,0,0
28.69432183485803,77.2471098321323,Rain,Rural,3,20,0,0
28.861588014228165,77.22696347139359,Snow,Urban,2,20,0,0
28.77404468285156,77.3827241512101,Clear,Rural,4,20,0,0
28.733213307074458,77.334276770485,Fog,Rural,1,20,0,0
28.69136073799189,77.24354317634736,Snow,Highway,3,20,0,0
28.64397395462853,77.21546009134856,Fog,Urban,2,20,0,0
28.49328192981733,77.2895774984159,Snow,Rural,3,20,0,0
28.847355227713432,77.32156621638826,Clear,Highway,4,20,0,0
28.524268001006416,77.11809483461441,Snow,Rural,3,20,0,0
28.445654438789077,77.26677887316617,Clear,Highway,4,20,0,0
28.775007589614347,77.05406177629126,Clear,Urban,3,20,0,0
28.48780776716558,77.17218052959223,Fog,Highway,4,20,0,0
28.585947999770585,77.37537460746631,Clear,Urban,2,20,0,0
28.41414246414549,77.13051974247033,Clear,Rural,1,20,0,0
28.468533971270222,77.06169400353852,Fog,Urban,1,20,0,0
28.486601815379956,77.05845834295764,Clear,Highway,1,20,0,0
28.42720506387509,77.1574914280481,Clear,Urban,2,20,0,0
28.728328478311425,77.0900705261836,Snow,Urban,1,20,0,0
28.818503897901557,77.17076832159424,Fog,Urban,2,20,0,0
28.58665770318297,77.28755428155445,Clear,Rural,1,20,0,0
28.8372882383591,77.35526390613336,Clear,Highway,3,20,0,0
28.506673287280066,77.04406661257785,Snow,Rural,2,20,0,0
28.562695211780618,77.30736329977235,Snow,Urban,1,20,0,0
28.475368496515586,77.04139211381728,Rain,Rural,1,20,0,0
28.710279597709494,77.15177370891894,Snow,Rural,2,20,0,0
28.60993479543515,77.39861922890294,Snow,Rural,4,20,0,0
28.706641673420947,77.02747109502205,Clear,Highway,4,20,0,0
28.78083745269709,77.00915241329143,Clear,Rural,3,20,0,0
28.67285150801647,77.13345946670836,Snow,Urban,2,20,0,0
28.713815177450893,77.38044833165706,Snow,Highway,3,20,0,0
28.867625157197164,77.00801535781748,Clear,Rural,3,20,0,0
28.54953215480442,77.08908460529076,Fog,Urban,3,20,0,0
28.579581969316976,77.24126495652928,Rain,Highway,2,20,0,0
28.75885168085467,77.09350133776074,Rain,Rural,1,20,0,0
28.70565275852769,77.02152304552587,Fog,Highway,4,20,0,0
28.489266452269856,77.02097788166594,Fog,Urban,1,20,0,0
28.588073655005243,77.22366373737877,Fog,Rural,3,20,0,0
28.633919006562355,77.22475756386639,Fog,Urban,3,20,0,0
28.609694918984193,77.28258952683305,Snow,Urban,3,20,0,0
28.48913740416102,77.05269645263827,Clear,Urban,3,20,0,0
28.86221504589213,77.19994067717636,Fog,Highway,2,20,0,0
28.781159380846987,77.24037966726168,Snow,Highway,1,20,0,0
28.640677916053924,77.08895034334833,Fog,Urban,3,20,0,0
28.740030514153418,77.21893706870542,Rain,Urban,2,21,0,0
28.84864133606776,77.28329533677856,Rain,Urban,2,21,0,0
28.468087071180783,77.3963362516656,Snow,Urban,3,21,0,0
28.525186525353487,77.23856908199235,Fog,Highway,4,21,0,0
28.67135062362832,77.34447631876998,Snow,Rural,3,21,0,0
28.79950518567618,77.33346909979143,Rain,Rural,3,21,0,0
28.418127447720764,77.37610675905773,Fog,Rural,4,21,0,0
28.89200907509818,77.28922223879543,Fog,Highway,1,21,0,0
28.627453301441196,77.08524016535644,Fog,Rural,1,21,0,0
28.57961557031086,77.11923645106407,Rain,Urban,4,21,0,0
28.546362218919885,77.31387398543784,Fog,Rural,2,21,0,0
28.487178353825435,77.20832909886249,Snow,Highway,3,21,0,0
28.79578695446501,77.10052345878265,Rain,Highway,1,21,0,0
28.87770708237305,77.26266813590067,Rain,Rural,3,21,0,0
28.6068223774227,77.3626143605535,Snow,Highway,1,21,0,0
28.876210347376727,77.14307594350547,Snow,Rural,1,21,0,0
28.811898807717515,77.23849794559898,Snow,Rural,1,21,0,0
28.64052556373816,77.23260021235261,Clear,Highway,3,21,0,0
28.737013089563064,77.05078986805337,Snow,Rural,2,21,0,0
28.61749208958523,77.03609799564359,Snow,Urban,3,21,0,0
28.67936170410627,77.3557707078357,Clear,Rural,2,21,0,0
28.42902316850925,77.37341475658121,Clear,Highway,3,21,0,0
28.748131737650265,77.36169671526012,Rain,Rural,1,21,0,0
28.42641232224207,77.15866191777641,Fog,Highway,4,21,0,0
28.808542473459823,77.11504803669341,Rain,Rural,2,21,0,0
28.81247346473028,77.3768689109618,Clear,Rural,3,21,0,0
28.518538643778108,77.35312094738963,Rain,Urban,1,21,0,0
28.5618313905179,77.32792693630442,Snow,Rural,1,21,0,0
28.640655189279144,77.13367400047703,Snow,Urban,4,21,0,0
28.69833145346624,77.25549704451228,Snow,Urban,3,21,0,0
28.543676830870996,77.30016811030222,Clear,Rural,2,21,0,0
28.69624320231596,77.23046171852825,Snow,Urban,2,21,0,0
28.54889353661465,77.2408017333198,Clear,Highway,3,21,0,0
28.42774536053553,77.3026751131519,Rain,Rural,2,21,0,0
28.401263774915954,77.30673119263732,Clear,Rural,4,21,0,0
28.450575528959213,77.09597946615767,Clear,Highway,1,21,0,0
28.796125350082008,77.15626988767424,Rain,Highway,2,21,0,0
28.88071565619167,77.31247376865551,Rain,Highway,2,21,0,0
28.613483099640607,77.10457900312446,Rain,Rural,2,21,0,0
28.65634197672497,77.36623758639246,Clear,Highway,1,21,0,0
28.473424084536713,77.33555730998002,Fog,Highway,1,21,0,0
28.675515676340076,77.35818248237517,Rain,Rural,2,21,0,0
28.472327451003487,77.11891996751952,Snow,Rural,2,21,0,0
28.705607165599417,77.04204680416221,Clear,Rural,4,21,0,0
28.866629333790424,77.0402362521502,Snow,Urban,1,21,0,0
28.49784926965152,77.22236301589567,Clear,Highway,2,21,0,0
28.78228185902855,77.12223617628308,Clear,Urban,2,21,0,0
28.41175121140916,77.1054086734011,Snow,Urban,4,21,0,0
28.587748620660808,77.08896215758786,Clear,Rural,2,21,0,0
28.455374253915252,77.22483904419511,Rain,Highway,4,21,0,0
28.57623772079785,77.21923809269778,Clear,Urban,4,21,0,0
28.48676845981944,77.1689250717967,Clear,Rural,2,21,0,0
28.586652495061443,77.05537601409361,Snow,Urban,2,21,0,0
28.60876140305376,77.37151792273572,Clear,Highway,1,21,0,0
28.550295561390456,77.17117438490321,Fog,Rural,4,21,0,0
28.72831097473656,77.04945691797803,Snow,Urban,2,21,0,0
28.859426025629453,77.01483157566201,Clear,Rural,2,21,0,0
28.600297687052635,77.06103731935643,Clear,Highway,2,21,0,0
28.496171578237508,77.11885049270569,Snow,Urban,4,21,0,0
28.53536137909799,77.25203740912872,Fog,Highway,3,21,0,0
28.827000411748184,77.3883742681325,Clear,Rural,3,22,0,0
28.68581986163507,77.10882707040237,Snow,Rural,1,22,0,0
28.627505516153477,77.31592170873259,Fog,Rural,1,22,0,0
28.474818360754465,77.36455453518559,Rain,Highway,3,22,0,0
28.62486365416189,77.156629030021,Fog,Rural,4,22,0,0
28.53924600167869,77.10130943756991,Fog,Rural,3,22,0,0
28.87158156392667,77.19642675982365,Rain,Rural,1,22,0,0
28.842035054707864,77.35868483928293,Clear,Urban,2,22,0,0
28.441951270914096,77.00439274725579,Snow,Urban,1,22,0,0
28.65832674463062,77.19465259077684,Rain,Highway,3,22,0,0
28.512529172757336,77.30303810476205,Snow,Urban,2,22,0,0
28.605388544762143,77.24045217166368,Rain,Highway,3,22,0,0
28.838423999125727,77.19893575340181,Fog,Highway,4,22,0,0
28.663757259944273,77.22144528056802,Snow,Highway,2,22,0,0
28.56710764668538,77.24769266318714,Clear,Urban,4,22,0,0
28.503944177052496,77.27283006177018,Clear,Highway,4,22,0,0
28.80016242970324,77.14247423454516,Snow,Highway,1,22,0,0
28.71225900768217,77.20694981877512,Fog,Highway,1,22,0,0
28.63403273021311,77.10942808539183,Clear,Rural,4,22,0,0
28.508742176931488,77.3935960209899,Snow,Rural,2,22,0,0
28.567123187078565,77.07491522687097,Rain,Urban,4,22,0,0
28.879921713369257,77.06026289042833,Clear,Urban,3,22,0,0
28.66004496880291,77.10752891029664,Clear,Rural,1,22,0,0
28.600349640621623,77.36802170020309,Clear,Rural,1,22,0,0
28.66071102117416,77.26354242323391,Rain,Urban,2,22,0,0
28.789494252949805,77.18237101027339,Rain,Rural,3,22,0,0
28.57005446825143,77.37015816302792,Snow,Highway,4,22,0,0
28.489353060466303,77.36005887700108,Rain,Urban,4,22,0,0
28.69246805916952,77.16063700237412,Fog,Highway,1,22,0,0
28.732602051740532,77.22545638524927,Clear,Highway,3,22,0,0
28.756359001479275,77.36214959278344,Snow,Highway,4,22,0,0
28.840993795383064,77.12775946495789,Rain,Highway,1,22,0,0
28.585587060344555,77.16301489255878,Fog,Highway,3,22,0,0
28.43767744811445,77.31720583794194,Clear,Rural,2,22,0,0
28.87917429181547,77.27945553814266,Snow,Rural,4,22,0,0
28.617505963718735,77.01946015679867,Fog,Highway,1,22,0,0
28.711628754836564,77.04695057461518,Rain,Urban,3,22,0,0
28.733152661564144,77.3385055512553,Fog,Rural,2,22,0,0
28.6732568543506,77.01189549506636,Clear,Highway,3,22,0,0
28.502628764868135,77.36797168222279,Fog,Urban,1,22,0,0
28.777571525058068,77.10870110093416,Clear,Rural,1,22,0,0
28.80187598715204,77.23935167295966,Clear,Urban,1,22,0,0
28.67648779300872,77.22583235371687,Clear,Rural,4,22,0,0
28.64428058029242,77.15850150246311,Fog,Rural,2,22,0,0
28.45696909156399,77.01257476944369,Snow,Rural,4,22,0,0
28.44197583074989,77.07698850431818,Rain,Urban,3,22,0,0
28.569782422781763,77.24598939433344,Snow,Urban,2,22,0,0
28.555423077758697,77.17854910908363,Clear,Highway,3,22,0,0
28.876828225481635,77.16553481840756,Snow,Urban,2,22,0,0
28.791811371221712,77.03908116031586,Snow,Urban,2,22,0,0
28.72996214762953,77.13885097009847,Clear,Highway,2,22,0,0
28.6588240445088,77.2105722208237,Rain,Rural,1,22,0,0
28.483683765363324,77.03107709397696,Fog,Urban,4,22,0,0
28.889228336092145,77.02667830104879,Rain,Highway,3,22,0,0
28.587520349120105,77.19662135328755,Fog,Rural,2,22,0,0
28.453462801223623,77.22450086953634,Snow,Highway,3,22,0,0
28.646899447857873,77.10305660185024,Fog,Rural,2,22,0,0
28.83699900580654,77.13030653878626,Rain,Rural,2,22,0,0
28.843645500888663,77.31874816981546,Fog,Urban,1,22,0,0
28.405482958028223,77.34769440959965,Clear,Highway,1,22,0,0
28.8431478723757,77.13009147466413,Snow,Rural,1,23,0,0
28.53574210874993,77.14228582571323,Rain,Highway,1,23,0,0
28.41948618198421,77.33213062291239,Snow,Rural,3,23,0,0
28.82389513518143,77.38953380056445,Rain,Urban,2,23,0,0
28.8319333779941,77.12823727811882,Snow,Highway,3,23,0,0
28.698115539921172,77.31549062848806,Rain,Urban,2,23,0,0
28.68721687864818,77.19187694754991,Snow,Rural,3,23,0,0
28.806560136310708,77.10549121825792,Snow,Highway,3,23,0,0
28.793154776355134,77.27271407862256,Rain,Urban,1,23,0,0
28.84505273672135,77.18502015073425,Clear,Highway,1,23,0,0
28.67637372379835,77.10726497579961,Fog,Rural,3,23,0,0
28.883823546366404,77.04289185755766,Clear,Rural,1,23,0,0
28.89807341546667,77.34678176552596,Rain,Rural,4,23,0,0
28.458272304999316,77.35146712137146,Clear,Urban,3,23,0,0
28.82477187977706,77.02998470236551,Fog,Highway,3,23,0,0
28.649911128874297,77.26535814824331,Snow,Highway,3,23,0,0
28.593783169149916,77.06503097224598,Snow,Rural,3,23,0,0
28.706536154941357,77.25852803206784,Rain,Highway,3,23,0,0
28.427982778631,77.36304687742415,Clear,Rural,4,23,0,0
28.653230559383537,77.10408587608886,Clear,Urban,3,23,0,0
28.835445285013332,77.13917169311073,Fog,Urban,3,23,0,0
28.506730758069484,77.31805198367131,Fog,Rural,4,23,0,0
28.613194947384713,77.29414951709734,Rain,Urban,3,23,0,0
28.86974044385744,77.16346211378217,Clear,Rural,4,23,0,0
28.614281918902847,77.33941923171105,Rain,Urban,3,23,0,0
28.579183816166196,77.36823419113253,Clear,Highway,3,23,0,0
28.620268324061687,77.18105745538703,Snow,Urban,4,23,0,0
28.65972638325878,77.01578064104156,Clear,Highway,3,23,0,0
28.715995672065738,77.20377599121885,Rain,Highway,3,23,0,0
28.800346400458363,77.29587298381514,Clear,Highway,3,23,0,0
28.626051102882155,77.08801429699109,Fog,Rural,4,23,0,0
28.808740467545068,77.03977212824263,Clear,Urban,2,23,0,0
28.666860330676037,77.11408585742281,Clear,Rural,3,23,0,0
28.56924025518399,77.00463475547055,Snow,Urban,2,23,0,0
28.728975414059704,77.28618869186703,Rain,Urban,1,23,0,0
28.758861127371745,77.05842734628906,Fog,Rural,1,23,0,0
28.679024487814743,77.28945960883682,Snow,Urban,1,23,0,0
